Customer id,Survey year,Satisfaction score
dj_6836,2021,3.4
dj_7566,2021,3
dj_6471,2021,4.2
dj_6106,2021,4.5
dj_7931,2021,4.1
dj_7932,2021,4.1
dj_6837,2021,3.6
dj_7202,2021,4.1
dj_7567,2021,4.5
dj_6107,2021,4.8
dj_6472,2021,5
dj_6838,2021,3.7
dj_6473,2021,5
dj_7568,2021,3.2
dj_6108,2021,3.6
dj_7203,2021,3.8
dj_7933,2021,4.5
dj_7569,2021,3.3
dj_7204,2021,4
dj_7934,2021,4
dj_6839,2021,4.5
dj_6109,2021,4.7
dj_6474,2021,5
dj_7205,2021,3.9
dj_6110,2021,4.5
dj_6840,2021,3.8
dj_7570,2021,3.9
dj_7935,2021,4
dj_6475,2021,4.1
dj_7206,2021,3.3
dj_7936,2021,4.3
dj_6476,2021,4.7
dj_7571,2021,3.2
dj_6841,2021,3.6
dj_6111,2021,4.6
dj_6112,2021,3.9
dj_7937,2021,4.4
dj_6842,2021,4.6
dj_7207,2021,3.1
dj_7572,2021,3.8
dj_6477,2021,4
dj_6113,2021,3.6
dj_7573,2021,3.8
dj_7208,2021,3.5
dj_7938,2021,3.9
dj_6478,2021,4
dj_6843,2021,4.1
dj_7574,2021,3.1
dj_6844,2021,4
dj_6114,2021,4.9
dj_7209,2021,3
dj_6479,2021,3.6
dj_7939,2021,4.3
dj_7940,2021,4.4
dj_6115,2021,4.8
dj_7575,2021,3.7
dj_7210,2021,4.1
dj_6480,2021,4.4
dj_6845,2021,4.7
dj_7211,2021,3.1
dj_6116,2021,3.9
dj_7576,2021,4.4
dj_6846,2021,4.6
dj_6481,2021,4.6
dj_7941,2021,4.6
dj_6482,2021,4
dj_6847,2021,4
dj_7942,2021,4.2
dj_7577,2021,4.6
dj_7212,2021,3.6
dj_6117,2021,4.8
dj_7943,2021,4.5
dj_6848,2021,3.4
dj_7213,2021,3.3
dj_7578,2021,4.2
dj_6483,2021,4.6
dj_6118,2021,5
dj_6484,2021,3.7
dj_7214,2021,4
dj_6119,2021,4.2
dj_7944,2021,4.6
dj_7579,2021,3.6
dj_6849,2021,4
dj_6485,2021,3.8
dj_7580,2021,3.9
dj_7945,2021,4
dj_6120,2021,4.4
dj_7215,2021,4.4
dj_6850,2021,3.4
dj_6486,2021,3.6
dj_6851,2021,3.6
dj_6121,2021,4.2
dj_7946,2021,4.4
dj_7581,2021,3.1
dj_7216,2021,4.4
dj_7582,2021,3.5
dj_7947,2021,4.5
dj_6852,2021,3.6
dj_6122,2021,3.8
dj_6487,2021,4.4
dj_7217,2021,4.4
dj_6123,2021,3.7
dj_7948,2021,3.9
dj_6488,2021,4.6
dj_7218,2021,3.8
dj_7583,2021,4.2
dj_6853,2021,4.4
dj_7949,2021,4.5
dj_6854,2021,4.7
dj_7219,2021,3.1
dj_6489,2021,3.7
dj_7584,2021,4.2
dj_6124,2021,4.7
dj_6855,2021,3.5
dj_6490,2021,4
dj_7220,2021,4.4
dj_6125,2021,4
dj_7585,2021,4.1
dj_7950,2021,4.6
dj_7586,2021,3.1
dj_6126,2021,3.7
dj_7951,2021,4.3
dj_6856,2021,4.4
dj_7221,2021,4.4
dj_6491,2021,5
dj_6857,2021,3.5
dj_7587,2021,4.6
dj_7222,2021,3.2
dj_7952,2021,4.1
dj_6127,2021,4.2
dj_6492,2021,4.7
dj_6858,2021,3.8
dj_7588,2021,4.4
dj_6128,2021,4.8
dj_6493,2021,4.1
dj_7953,2021,4.2
dj_7223,2021,4.6
dj_7954,2021,4.2
dj_6859,2021,3.7
dj_7224,2021,3.2
dj_6494,2021,4.2
dj_7589,2021,4.2
dj_6129,2021,4.4
dj_7955,2021,3.9
dj_7590,2021,4
dj_6130,2021,4.7
dj_7225,2021,4.2
dj_6495,2021,4.4
dj_6860,2021,4.4
dj_7591,2021,3.6
dj_6861,2021,3.8
dj_7956,2021,3.9
dj_6131,2021,4
dj_6496,2021,4.2
dj_7226,2021,4.6
dj_6132,2021,4.3
dj_7592,2021,4.5
dj_6497,2021,4.7
dj_6862,2021,4
dj_7227,2021,4.1
dj_7957,2021,4.5
dj_7228,2021,3.1
dj_6863,2021,4.4
dj_7593,2021,4.4
dj_7958,2021,4.6
dj_6133,2021,3.9
dj_6498,2021,4.1
dj_6864,2021,3.4
dj_7229,2021,3.9
dj_7959,2021,4
dj_6134,2021,5
dj_7594,2021,3.1
dj_6499,2021,4.8
dj_6865,2021,3.8
dj_6135,2021,5
dj_7595,2021,3.4
dj_6500,2021,3.9
dj_7960,2021,3.9
dj_7230,2021,4.6
dj_6501,2021,3.8
dj_7961,2021,3.9
dj_7231,2021,4.3
dj_7596,2021,3.6
dj_6136,2021,4
dj_6866,2021,4.4
dj_7597,2021,3
dj_6502,2021,4.8
dj_7232,2021,3.2
dj_6867,2021,4
dj_7962,2021,4.5
dj_6137,2021,4.9
dj_7598,2021,3.6
dj_6868,2021,3.7
dj_6138,2021,4.2
dj_7963,2021,4.5
dj_7233,2021,4.1
dj_6503,2021,4.2
dj_7599,2021,4.2
dj_6504,2021,4.3
dj_6869,2021,4.1
dj_7964,2021,4.2
dj_7234,2021,4.3
dj_6139,2021,4.5
dj_6870,2021,4
dj_7600,2021,4.2
dj_7235,2021,4.5
dj_6505,2021,3.8
dj_7965,2021,4.2
dj_6140,2021,4.7
dj_7601,2021,3.6
dj_7966,2021,4
dj_6141,2021,4.6
dj_7236,2021,3.8
dj_6871,2021,3.9
dj_6506,2021,4.9
dj_6142,2021,4.2
dj_6507,2021,4.7
dj_7237,2021,3.3
dj_6872,2021,3.9
dj_7602,2021,4.3
dj_7967,2021,4.6
dj_6143,2021,3.8
dj_6508,2021,4.8
dj_7238,2021,3.1
dj_7603,2021,3.6
dj_6873,2021,4.4
dj_7968,2021,4.4
dj_7239,2021,3.2
dj_7604,2021,4
dj_6509,2021,4.3
dj_7969,2021,4.5
dj_6874,2021,4.7
dj_6144,2021,4.8
dj_6875,2021,4.1
dj_7970,2021,4.5
dj_7240,2021,3.8
dj_7605,2021,3.9
dj_6510,2021,4.2
dj_6145,2021,4.8
dj_7606,2021,4.4
dj_6876,2021,3.7
dj_7241,2021,3
dj_7971,2021,4.5
dj_6146,2021,4.7
dj_6511,2021,5
dj_7242,2021,3.7
dj_7607,2021,3.6
dj_6147,2021,4.1
dj_7972,2021,4.6
dj_6877,2021,4.7
dj_6512,2021,4.7
dj_7973,2021,3.9
dj_7608,2021,4.2
dj_6878,2021,3.5
dj_6148,2021,4.3
dj_7243,2021,4.4
dj_6513,2021,5
dj_7609,2021,3
dj_7244,2021,3.3
dj_6879,2021,3.9
dj_6514,2021,4.3
dj_7974,2021,4.3
dj_6149,2021,4.5
dj_6150,2021,3.9
dj_6515,2021,4
dj_7245,2021,4.4
dj_6880,2021,4.6
dj_7975,2021,4.6
dj_7610,2021,3
dj_7611,2021,3.6
dj_6881,2021,4.3
dj_7976,2021,4.4
dj_6516,2021,4.7
dj_6151,2021,4.8
dj_7246,2021,3.2
dj_6517,2021,3.6
dj_7247,2021,3
dj_7612,2021,3.7
dj_6882,2021,3.6
dj_7977,2021,4.2
dj_6152,2021,4.8
dj_7613,2021,3.2
dj_6883,2021,4.6
dj_7978,2021,4.6
dj_6153,2021,3.7
dj_7248,2021,3
dj_6518,2021,4.2
dj_7614,2021,3.1
dj_6884,2021,3.9
dj_7979,2021,4.2
dj_7249,2021,4.5
dj_6154,2021,4.8
dj_6519,2021,4.1
dj_7250,2021,4
dj_7615,2021,4.4
dj_6155,2021,4.7
dj_6885,2021,3.4
dj_7980,2021,4
dj_6520,2021,4.7
dj_7251,2021,3.8
dj_6521,2021,4.6
dj_6156,2021,4
dj_6886,2021,4
dj_7616,2021,4.1
dj_7981,2021,4.1
dj_7617,2021,3.4
dj_6887,2021,4.5
dj_7982,2021,4.5
dj_6522,2021,5
dj_6157,2021,4.2
dj_7252,2021,4.3
dj_7253,2021,3
dj_6523,2021,4.6
dj_6158,2021,4.8
dj_7618,2021,3.4
dj_7983,2021,4.2
dj_6888,2021,4.6
dj_6889,2021,3.5
dj_7619,2021,4.2
dj_7984,2021,4.4
dj_7254,2021,3.2
dj_6524,2021,3.8
dj_6159,2021,4.1
dj_7620,2021,3.6
dj_6160,2021,3.8
dj_7985,2021,4.2
dj_6890,2021,4.4
dj_7255,2021,4.4
dj_6525,2021,4.7
dj_7621,2021,4.1
dj_7986,2021,4.2
dj_6891,2021,3.8
dj_7256,2021,4.4
dj_6161,2021,4.6
dj_6526,2021,4.9
dj_7257,2021,3.7
dj_7622,2021,3.5
dj_7987,2021,4.4
dj_6527,2021,4.8
dj_6892,2021,4.8
dj_6162,2021,4.9
dj_7623,2021,3
dj_7258,2021,3.3
dj_6893,2021,4
dj_6163,2021,4.3
dj_7988,2021,4.5
dj_6528,2021,4.9
dj_6529,2021,3.9
dj_6164,2021,4.4
dj_7259,2021,4.4
dj_7624,2021,4.3
dj_7989,2021,4.6
dj_6894,2021,4.7
dj_7990,2021,3.9
dj_6530,2021,4.5
dj_6895,2021,3.8
dj_7260,2021,3.9
dj_6165,2021,4.1
dj_7625,2021,4.3
dj_7991,2021,4.2
dj_7261,2021,4.4
dj_6531,2021,3.9
dj_6166,2021,4.1
dj_7626,2021,4.4
dj_6896,2021,4.8
dj_7627,2021,3.2
dj_7262,2021,3.6
dj_6167,2021,4.8
dj_6532,2021,4.1
dj_6897,2021,4.3
dj_7992,2021,4.5
dj_6898,2021,3.9
dj_7993,2021,4
dj_6168,2021,5
dj_6533,2021,5
dj_7628,2021,3.7
dj_7263,2021,3
dj_6899,2021,4.2
dj_7994,2021,4.4
dj_7264,2021,3.6
dj_6169,2021,3.6
dj_6534,2021,4.5
dj_7629,2021,4.6
dj_7630,2021,3.2
dj_6900,2021,3.8
dj_7265,2021,4.5
dj_7995,2021,4.5
dj_6535,2021,4.6
dj_6170,2021,4.9
dj_7266,2021,3.2
dj_7631,2021,3.3
dj_6901,2021,4.1
dj_7996,2021,4.4
dj_6171,2021,5
dj_6536,2021,5
dj_6172,2021,3.9
dj_7267,2021,3.9
dj_7997,2021,4.5
dj_6537,2021,3.8
dj_6902,2021,4.3
dj_7632,2021,4.4
dj_6903,2021,3.4
dj_6538,2021,3.9
dj_7998,2021,4.4
dj_7268,2021,4.6
dj_7633,2021,4.6
dj_6173,2021,3.8
dj_7634,2021,3.9
dj_6174,2021,4.5
dj_7269,2021,3.3
dj_6539,2021,4.1
dj_7999,2021,4.1
dj_6904,2021,4.3
dj_6540,2021,3.7
dj_7270,2021,3.9
dj_8000,2021,4.2
dj_7635,2021,4.3
dj_6175,2021,4.4
dj_6905,2021,3.7
dj_8001,2021,4.6
dj_7636,2021,3.7
dj_6541,2021,3.9
dj_6906,2021,4.1
dj_6176,2021,4.4
dj_7271,2021,4.5
dj_6907,2021,4.4
dj_7272,2021,4.6
dj_6177,2021,3.9
dj_8002,2021,4
dj_7637,2021,4.4
dj_6542,2021,4.6
dj_7273,2021,3.5
dj_6908,2021,3.9
dj_8003,2021,4
dj_7638,2021,4.6
dj_6543,2021,4.1
dj_6178,2021,4.6
dj_7639,2021,3.1
dj_6179,2021,3.9
dj_6909,2021,4.3
dj_7274,2021,3.7
dj_8004,2021,3.9
dj_6544,2021,4.9
dj_6545,2021,4.1
dj_7640,2021,3.3
dj_7275,2021,3.4
dj_6910,2021,3.8
dj_8005,2021,4
dj_6180,2021,4.2
dj_8006,2021,4.3
dj_6911,2021,3.5
dj_7641,2021,3.8
dj_6546,2021,3.9
dj_7276,2021,4.3
dj_6181,2021,4.6
dj_7642,2021,3
dj_7277,2021,3.5
dj_6182,2021,4.1
dj_6547,2021,4.3
dj_8007,2021,4.4
dj_6912,2021,4.8
dj_6913,2021,3.7
dj_7643,2021,3.4
dj_7278,2021,3.8
dj_8008,2021,4.5
dj_6183,2021,3.7
dj_6548,2021,3.9
dj_7279,2021,3.5
dj_6549,2021,4.3
dj_8009,2021,4.4
dj_7644,2021,4.6
dj_6184,2021,3.7
dj_6914,2021,4.4
dj_6185,2021,4.2
dj_6915,2021,4.8
dj_6550,2021,5
dj_7280,2021,3.3
dj_7645,2021,3.9
dj_8010,2021,4.4
dj_6916,2021,3.6
dj_7281,2021,3.7
dj_6551,2021,4.3
dj_8011,2021,4.4
dj_6186,2021,4.5
dj_7646,2021,4.6
dj_6917,2021,4.7
dj_7647,2021,3.3
dj_6187,2021,4.1
dj_8012,2021,4.4
dj_7282,2021,4.6
dj_6552,2021,5
dj_7648,2021,3.5
dj_6553,2021,3.7
dj_6918,2021,3.8
dj_7283,2021,3.9
dj_8013,2021,3.9
dj_6188,2021,4.7
dj_7649,2021,4.3
dj_6554,2021,4.5
dj_6189,2021,4.7
dj_6919,2021,3.5
dj_7284,2021,3.6
dj_8014,2021,4.1
dj_6555,2021,3.8
dj_6920,2021,4.7
dj_8015,2021,4.2
dj_7285,2021,4.4
dj_7650,2021,4.6
dj_6190,2021,4.9
dj_6556,2021,3.7
dj_6191,2021,3.8
dj_8016,2021,4.1
dj_7286,2021,4.4
dj_6921,2021,4.7
dj_7651,2021,3.2
dj_7287,2021,4.1
dj_8017,2021,4.4
dj_6922,2021,3.6
dj_6557,2021,3.8
dj_6192,2021,3.9
dj_7652,2021,4.5
dj_6193,2021,4
dj_7288,2021,4.6
dj_6923,2021,3.7
dj_7653,2021,4.3
dj_8018,2021,4.5
dj_6558,2021,5
dj_6559,2021,3.6
dj_7654,2021,3.4
dj_8019,2021,3.9
dj_6194,2021,4.9
dj_7289,2021,3
dj_6924,2021,3.7
dj_6195,2021,4
dj_6560,2021,4.1
dj_6925,2021,4.3
dj_7290,2021,3.4
dj_8020,2021,4.2
dj_7655,2021,4.6
dj_8021,2021,4
dj_7291,2021,4.5
dj_6196,2021,4.6
dj_7656,2021,4.6
dj_6926,2021,4.1
dj_6561,2021,4.8
dj_7657,2021,3.9
dj_7292,2021,4.4
dj_8022,2021,4.4
dj_6562,2021,4.5
dj_6927,2021,4.2
dj_6197,2021,4.4
dj_6198,2021,3.7
dj_6563,2021,3.7
dj_8023,2021,4.1
dj_7658,2021,4.3
dj_6928,2021,3.4
dj_7293,2021,4.5
dj_6564,2021,3.9
dj_8024,2021,3.9
dj_7659,2021,4.1
dj_6929,2021,4.2
dj_6199,2021,4.8
dj_7294,2021,3.8
dj_7295,2021,4.1
dj_6565,2021,4.2
dj_7660,2021,4.3
dj_6930,2021,4.8
dj_6200,2021,3.7
dj_8025,2021,4
dj_7296,2021,3.3
dj_8026,2021,4.3
dj_6566,2021,5
dj_6931,2021,4
dj_7661,2021,4
dj_6201,2021,4.9
dj_6932,2021,3.8
dj_6202,2021,4.8
dj_7297,2021,3
dj_7662,2021,4
dj_6567,2021,4.5
dj_8027,2021,4.6
dj_6933,2021,3.4
dj_7298,2021,4.2
dj_7663,2021,4.2
dj_6203,2021,5
dj_8028,2021,4.4
dj_6568,2021,4.5
dj_7664,2021,3.9
dj_8029,2021,4.1
dj_6569,2021,4.5
dj_6934,2021,4.7
dj_7299,2021,3.5
dj_6204,2021,4.6
dj_6935,2021,3.7
dj_7300,2021,3.9
dj_7665,2021,3.9
dj_6570,2021,4.1
dj_6205,2021,4.3
dj_8030,2021,4.6
dj_7301,2021,3.1
dj_6571,2021,3.9
dj_6936,2021,4.8
dj_6206,2021,3.7
dj_8031,2021,4
dj_7666,2021,4.5
dj_7667,2021,4.3
dj_7302,2021,3.2
dj_6937,2021,3.8
dj_6572,2021,4.3
dj_8032,2021,4.4
dj_6207,2021,4.8
dj_6938,2021,3.6
dj_7668,2021,3.9
dj_6573,2021,4
dj_8033,2021,4
dj_6208,2021,3.9
dj_7303,2021,4.5
dj_7304,2021,3.3
dj_6209,2021,3.8
dj_6939,2021,3.9
dj_7669,2021,3.9
dj_6574,2021,4
dj_8034,2021,4.4
dj_7305,2021,3.7
dj_6210,2021,4.6
dj_6940,2021,4.7
dj_6575,2021,4.9
dj_8035,2021,3.9
dj_7670,2021,4.5
dj_7306,2021,3
dj_6941,2021,4
dj_6211,2021,4.7
dj_6576,2021,3.8
dj_8036,2021,4
dj_7671,2021,4.6
dj_6942,2021,4.5
dj_7307,2021,4.6
dj_8037,2021,4
dj_7672,2021,4.3
dj_6577,2021,4.4
dj_6212,2021,5
dj_6943,2021,3.5
dj_7308,2021,3
dj_6578,2021,4.3
dj_7673,2021,4.1
dj_8038,2021,4.1
dj_6213,2021,4.3
dj_6579,2021,3.8
dj_6944,2021,4.8
dj_7309,2021,3.2
dj_6214,2021,4
dj_7674,2021,4.2
dj_8039,2021,4.2
dj_6945,2021,3.4
dj_6580,2021,4.1
dj_6215,2021,4.2
dj_7310,2021,4.2
dj_7675,2021,4.5
dj_8040,2021,3.9
dj_6946,2021,3.6
dj_8041,2021,4.2
dj_7311,2021,4.4
dj_6216,2021,3.9
dj_7676,2021,4
dj_6581,2021,4.2
dj_6217,2021,4
dj_6582,2021,4.7
dj_7677,2021,4
dj_8042,2021,4
dj_7312,2021,4.1
dj_6947,2021,4.5
dj_7313,2021,3.5
dj_8043,2021,4
dj_6218,2021,4.1
dj_6948,2021,4.1
dj_7678,2021,4.5
dj_6583,2021,5
dj_6584,2021,3.7
dj_7314,2021,3.9
dj_7679,2021,4.1
dj_8044,2021,4.2
dj_6219,2021,4.6
dj_6949,2021,4.4
dj_7315,2021,3.2
dj_6950,2021,3.9
dj_8045,2021,4
dj_7680,2021,4.1
dj_6220,2021,4.8
dj_6585,2021,5
dj_7681,2021,3.9
dj_6221,2021,4.6
dj_6586,2021,3.8
dj_6951,2021,3.8
dj_8046,2021,4
dj_7316,2021,4.4
dj_6952,2021,3.5
dj_6222,2021,3.6
dj_6587,2021,4.8
dj_7317,2021,3.6
dj_7682,2021,4.3
dj_8047,2021,4.4
dj_6223,2021,3.8
dj_6953,2021,4.8
dj_7318,2021,3.2
dj_7683,2021,4
dj_8048,2021,4.1
dj_6588,2021,5
dj_6954,2021,4.1
dj_8049,2021,4.5
dj_6589,2021,3.6
dj_7684,2021,4
dj_7319,2021,4.6
dj_6224,2021,4.7
dj_6590,2021,3.8
dj_7320,2021,4.2
dj_7685,2021,4.5
dj_6955,2021,3.9
dj_8050,2021,4.2
dj_6225,2021,4.3
dj_8051,2021,4
dj_6591,2021,4.3
dj_7321,2021,4.6
dj_7686,2021,4.6
dj_6956,2021,4
dj_6226,2021,4.2
dj_7687,2021,4
dj_7322,2021,4.2
dj_6592,2021,4.3
dj_8052,2021,4.4
dj_6957,2021,3.7
dj_6227,2021,4.5
dj_7323,2021,3.7
dj_7688,2021,3.9
dj_8053,2021,4.2
dj_6958,2021,4.3
dj_6228,2021,4.5
dj_6593,2021,4.5
dj_7324,2021,3.2
dj_6594,2021,4.1
dj_6959,2021,4.2
dj_8054,2021,4.6
dj_7689,2021,4.2
dj_6229,2021,4.4
dj_7325,2021,3.7
dj_8055,2021,3.9
dj_6960,2021,4.1
dj_6595,2021,4
dj_7690,2021,4
dj_6230,2021,4.9
dj_8056,2021,3.9
dj_7691,2021,4.4
dj_6961,2021,4.6
dj_7326,2021,3.3
dj_6596,2021,4.1
dj_6231,2021,4.5
dj_7327,2021,3.5
dj_6597,2021,4
dj_7692,2021,4.3
dj_6962,2021,3.5
dj_8057,2021,4.2
dj_6232,2021,4.7
dj_7693,2021,3.9
dj_6963,2021,4.5
dj_8058,2021,4.6
dj_7328,2021,4
dj_6598,2021,4.4
dj_6233,2021,4.7
dj_6964,2021,4.3
dj_7329,2021,4.3
dj_6234,2021,4.5
dj_7694,2021,4.5
dj_8059,2021,4.6
dj_6599,2021,4.5
dj_7695,2021,3.9
dj_6965,2021,4.6
dj_7330,2021,4.3
dj_6235,2021,4.6
dj_6600,2021,4.6
dj_8060,2021,4.6
dj_7331,2021,3
dj_6236,2021,3.6
dj_6966,2021,3.8
dj_6601,2021,4.2
dj_8061,2021,4
dj_7696,2021,4.6
dj_7697,2021,4
dj_8062,2021,4.2
dj_6602,2021,4.5
dj_7332,2021,3.8
dj_6967,2021,4
dj_6237,2021,4.8
dj_6238,2021,3.6
dj_8063,2021,4.2
dj_6603,2021,4.4
dj_7333,2021,3
dj_7698,2021,4.4
dj_6968,2021,4.5
dj_7334,2021,3.7
dj_7699,2021,4.3
dj_6969,2021,4
dj_6604,2021,4.1
dj_8064,2021,4.4
dj_6239,2021,4.7
dj_7335,2021,3.4
dj_7700,2021,4.2
dj_6970,2021,3.7
dj_8065,2021,4
dj_6605,2021,4.1
dj_6240,2021,4.2
dj_7336,2021,4
dj_6971,2021,4.2
dj_7701,2021,3.9
dj_6241,2021,4.3
dj_6606,2021,4.4
dj_8066,2021,4.4
dj_7337,2021,3
dj_6242,2021,4.2
dj_8067,2021,3.9
dj_6607,2021,4
dj_6972,2021,4
dj_7702,2021,4.1
dj_6243,2021,3.8
dj_6973,2021,3.9
dj_7703,2021,3.9
dj_8068,2021,4.2
dj_7338,2021,4.4
dj_6608,2021,4.5
dj_6244,2021,3.7
dj_6609,2021,3.8
dj_8069,2021,4.6
dj_7704,2021,3.9
dj_6974,2021,4.5
dj_7339,2021,4.5
dj_6245,2021,3.7
dj_7705,2021,4.1
dj_6975,2021,3.7
dj_7340,2021,3.9
dj_8070,2021,4.1
dj_6610,2021,4.2
dj_6976,2021,3.5
dj_8071,2021,3.9
dj_7341,2021,4.6
dj_7706,2021,4.1
dj_6246,2021,4.4
dj_6611,2021,4.7
dj_6612,2021,3.6
dj_7707,2021,4.2
dj_6977,2021,4.4
dj_6247,2021,4.9
dj_7342,2021,4
dj_8072,2021,4.2
dj_6978,2021,3.7
dj_7708,2021,4
dj_8073,2021,4.1
dj_7343,2021,4.4
dj_6248,2021,4.5
dj_6613,2021,4.6
dj_6249,2021,4
dj_7344,2021,4.6
dj_6614,2021,4.8
dj_7709,2021,3.9
dj_8074,2021,4
dj_6979,2021,4.7
dj_7710,2021,3.9
dj_8075,2021,4.1
dj_7345,2021,3
dj_6980,2021,3.4
dj_6615,2021,4
dj_6250,2021,4.3
dj_6616,2021,3.4
dj_6251,2021,3.7
dj_8076,2021,4.1
dj_7346,2021,3.1
dj_6981,2021,3.9
dj_7711,2021,4.4
dj_6982,2021,3.8
dj_6252,2021,4
dj_7347,2021,4.3
dj_8077,2021,4
dj_6617,2021,4.5
dj_7712,2021,4.6
dj_6618,2021,4.1
dj_8078,2021,4.1
dj_7348,2021,3.8
dj_7713,2021,4.1
dj_6983,2021,4.5
dj_6253,2021,4.8
dj_7349,2021,4.4
dj_6984,2021,4.8
dj_6619,2021,3.8
dj_6254,2021,4.2
dj_8079,2021,4.2
dj_7714,2021,4.4
dj_6985,2021,4.1
dj_6620,2021,4.6
dj_7350,2021,3
dj_7715,2021,4.4
dj_8080,2021,4.4
dj_6255,2021,4.8
dj_6986,2021,4.4
dj_6256,2021,3.6
dj_7351,2021,3.5
dj_7716,2021,4.4
dj_8081,2021,4.4
dj_6621,2021,4.8
dj_6987,2021,3.5
dj_7717,2021,4.1
dj_6257,2021,4.4
dj_7352,2021,4
dj_6622,2021,4.2
dj_8082,2021,4.5
dj_6623,2021,3.6
dj_6258,2021,3.9
dj_7353,2021,4.1
dj_6988,2021,4.4
dj_7718,2021,4.6
dj_8083,2021,4
dj_6259,2021,3.7
dj_7354,2021,3.9
dj_8084,2021,4.5
dj_6624,2021,4.6
dj_6989,2021,4.6
dj_7719,2021,3.9
dj_6990,2021,3.4
dj_7355,2021,3.6
dj_8085,2021,4.5
dj_6625,2021,3.4
dj_7720,2021,4.5
dj_6260,2021,4.7
dj_7356,2021,3
dj_6261,2021,3.9
dj_7721,2021,4
dj_8086,2021,4.4
dj_6991,2021,4.7
dj_6626,2021,3.4
dj_6992,2021,4.4
dj_7722,2021,4.4
dj_6262,2021,4.8
dj_6627,2021,3.9
dj_7357,2021,3.9
dj_8087,2021,4.3
dj_7358,2021,3
dj_6263,2021,4.6
dj_6993,2021,4.2
dj_7723,2021,4.2
dj_6628,2021,4.4
dj_8088,2021,4.4
dj_6994,2021,3.9
dj_7359,2021,4.2
dj_6264,2021,4.3
dj_8089,2021,4.4
dj_6629,2021,4.2
dj_7724,2021,4.3
dj_7360,2021,3.7
dj_6995,2021,3.6
dj_8090,2021,4
dj_6630,2021,3.8
dj_7725,2021,4.2
dj_6265,2021,4.5
dj_6266,2021,3.9
dj_7361,2021,4
dj_8091,2021,4.4
dj_6996,2021,4.6
dj_6631,2021,4.2
dj_7726,2021,4.3
dj_6632,2021,4.2
dj_7727,2021,4.2
dj_6997,2021,4.3
dj_8092,2021,3.9
dj_6267,2021,4.4
dj_7362,2021,4.6
dj_6268,2021,4
dj_7728,2021,4.2
dj_6633,2021,4.7
dj_7363,2021,4.1
dj_8093,2021,4.3
dj_6998,2021,4.8
dj_7364,2021,3.5
dj_6634,2021,4.1
dj_8094,2021,4.4
dj_6999,2021,4.3
dj_7729,2021,4.3
dj_6269,2021,4.4
dj_7365,2021,3.1
dj_6270,2021,4.6
dj_6635,2021,3.4
dj_7000,2021,3.7
dj_8095,2021,4
dj_7730,2021,4.4
dj_7366,2021,4.3
dj_6271,2021,3.8
dj_7731,2021,4
dj_7001,2021,4.1
dj_6636,2021,4.2
dj_8096,2021,4.3
dj_6637,2021,4.1
dj_8097,2021,4.1
dj_7002,2021,4.8
dj_6272,2021,3.7
dj_7367,2021,3.3
dj_7732,2021,4.2
dj_7003,2021,3.8
dj_7368,2021,3.9
dj_6273,2021,4.3
dj_8098,2021,4.5
dj_6638,2021,4.7
dj_7733,2021,4.4
dj_8099,2021,4
dj_7734,2021,4.4
dj_7004,2021,4.5
dj_6274,2021,4.7
dj_6639,2021,3.4
dj_7369,2021,3.4
dj_6640,2021,4.2
dj_7735,2021,4.4
dj_6275,2021,4.6
dj_7370,2021,3.2
dj_8100,2021,4.1
dj_7005,2021,4.3
dj_7371,2021,3.1
dj_6276,2021,4
dj_6641,2021,4
dj_7736,2021,4.6
dj_7006,2021,4.2
dj_8101,2021,4.5
dj_7007,2021,4.2
dj_7372,2021,3.5
dj_8102,2021,4.1
dj_6642,2021,4.3
dj_7737,2021,4.5
dj_6277,2021,4.6
dj_8103,2021,4.2
dj_7008,2021,4.3
dj_7738,2021,4.5
dj_7373,2021,3.6
dj_6643,2021,3.6
dj_6278,2021,3.9
dj_6644,2021,3.7
dj_7739,2021,4.1
dj_7374,2021,4.5
dj_8104,2021,4.5
dj_6279,2021,4.6
dj_7009,2021,4.3
dj_6645,2021,4
dj_7375,2021,4.1
dj_6280,2021,4.3
dj_8105,2021,4.3
dj_7740,2021,4.6
dj_7010,2021,4.4
dj_7376,2021,3.7
dj_7741,2021,4.2
dj_7011,2021,4.1
dj_8106,2021,4.2
dj_6281,2021,4.3
dj_6646,2021,4.8
dj_6647,2021,3.6
dj_7012,2021,3.4
dj_7742,2021,4.5
dj_7377,2021,3.9
dj_6282,2021,4.6
dj_8107,2021,4.6
dj_6648,2021,3.7
dj_6283,2021,3.8
dj_7378,2021,4.6
dj_7013,2021,4.8
dj_8108,2021,4.3
dj_7743,2021,4.4
dj_7014,2021,3.5
dj_6284,2021,3.9
dj_7379,2021,4.6
dj_7744,2021,4
dj_8109,2021,4.3
dj_6649,2021,4.8
dj_7745,2021,4.2
dj_6650,2021,4.4
dj_7015,2021,4.6
dj_6285,2021,3.8
dj_8110,2021,4.1
dj_7380,2021,4.5
dj_7381,2021,4
dj_7016,2021,4.1
dj_8111,2021,4.6
dj_6286,2021,4.1
dj_6651,2021,4.1
dj_7746,2021,4.3
dj_6652,2021,3.8
dj_6287,2021,3.6
dj_7747,2021,3.9
dj_7017,2021,4
dj_8112,2021,4
dj_7382,2021,4.1
dj_7383,2021,3.9
dj_7018,2021,4.3
dj_8113,2021,4.6
dj_6288,2021,3.6
dj_6653,2021,4.3
dj_7748,2021,4.3
