Customer_id,Gender,Age,City
dj_6011,Female,69,Brampton
dj_5279,Female,67,Kitchener
dj_5646,Female,42,Ottawa
dj_4182,Female,54,Markham
dj_5280,Male,62,Vaughan
dj_6012,Male,63,London
dj_4914,Male,63,Kitchener
dj_4548,Female,67,Toronto
dj_4549,Male,68,Mississauga
dj_6013,Female,50,Ottawa
dj_5647,Female,63,Toronto
dj_5281,Female,45,Hamilton
dj_4915,Female,62,London
dj_4183,Female,59,Ottawa
dj_4916,Male,68,Vaughan
dj_4550,Male,64,Ottawa
dj_4184,Male,59,Toronto
dj_5282,Male,22,Ottawa
dj_5648,Female,42,Hamilton
dj_6014,Male,25,London
dj_5649,Male,54,Vaughan
dj_4917,Female,57,Ottawa
dj_6015,Male,62,Ottawa
dj_4185,Male,45,Windsor
dj_5283,Female,43,Brampton
dj_4551,Female,34,Markham
dj_5650,Male,26,Mississauga
dj_6016,Male,68,Toronto
dj_5284,Male,64,Brampton
dj_4552,Male,31,Vaughan
dj_4918,Male,18,Hamilton
dj_4186,Male,54,Ottawa
dj_4553,Female,60,Vaughan
dj_6017,Female,25,Vaughan
dj_4187,Female,26,Vaughan
dj_5651,Female,22,Kitchener
dj_4919,Female,50,Windsor
dj_5285,Female,48,Toronto
dj_6018,Female,55,Windsor
dj_5286,Male,53,Ottawa
dj_4554,Female,47,Brampton
dj_5652,Male,39,Kitchener
dj_4920,Male,24,Windsor
dj_4188,Male,29,Windsor
dj_4921,Female,62,Windsor
dj_5653,Female,53,Vaughan
dj_6019,Female,52,Toronto
dj_4555,Male,67,Markham
dj_4189,Male,34,Ottawa
dj_5287,Female,65,Markham
dj_5288,Male,33,Ottawa
dj_5654,Male,55,Kitchener
dj_4556,Male,52,Brampton
dj_6020,Male,37,Brampton
dj_4922,Male,48,Kitchener
dj_4190,Female,48,Toronto
dj_4923,Female,57,Vaughan
dj_4557,Female,45,Mississauga
dj_5655,Male,26,Hamilton
dj_6021,Male,42,Windsor
dj_4191,Male,23,Windsor
dj_5289,Female,60,Brampton
dj_6022,Male,57,Windsor
dj_5290,Male,63,Hamilton
dj_4558,Male,36,Vaughan
dj_5656,Male,38,Toronto
dj_4924,Male,46,Kitchener
dj_4192,Female,36,London
dj_5657,Female,32,Windsor
dj_4193,Female,53,Ottawa
dj_5291,Female,41,Vaughan
dj_4559,Female,69,Markham
dj_4925,Female,52,Kitchener
dj_6023,Male,45,Kitchener
dj_4194,Male,53,Hamilton
dj_6024,Male,35,Brampton
dj_4926,Male,45,Hamilton
dj_4560,Male,69,Brampton
dj_5292,Male,21,Windsor
dj_5658,Female,58,Kitchener
dj_5659,Female,29,Vaughan
dj_4195,Male,51,Vaughan
dj_4561,Female,23,Ottawa
dj_5293,Female,65,Ottawa
dj_6025,Female,43,Kitchener
dj_4927,Female,19,Brampton
dj_4562,Female,31,Hamilton
dj_5294,Male,30,Kitchener
dj_4196,Female,65,Mississauga
dj_4928,Male,23,Brampton
dj_6026,Female,59,Toronto
dj_5660,Male,68,Mississauga
dj_5295,Female,55,Markham
dj_4563,Female,47,Toronto
dj_4929,Female,24,Hamilton
dj_5661,Male,52,Kitchener
dj_6027,Male,51,Brampton
dj_4197,Male,68,Markham
dj_4930,Male,33,Vaughan
dj_5662,Male,36,Markham
dj_4564,Male,23,Vaughan
dj_4198,Female,51,Kitchener
dj_5296,Male,48,Markham
dj_6028,Female,34,Vaughan
dj_6029,Male,53,Brampton
dj_4931,Female,18,Windsor
dj_4199,Male,55,Toronto
dj_4565,Male,59,Vaughan
dj_5297,Female,68,Ottawa
dj_5663,Male,29,London
dj_4932,Male,53,Vaughan
dj_4566,Male,30,Ottawa
dj_6030,Female,57,Vaughan
dj_4200,Female,59,Windsor
dj_5298,Male,66,Brampton
dj_5664,Male,22,Ottawa
dj_4933,Female,32,Ottawa
dj_6031,Female,44,Brampton
dj_4567,Female,37,Vaughan
dj_4201,Female,25,Kitchener
dj_5665,Female,49,London
dj_5299,Female,58,Mississauga
dj_5666,Female,32,Ottawa
dj_4568,Male,69,Windsor
dj_4934,Male,33,Windsor
dj_6032,Female,54,Markham
dj_5300,Male,45,Windsor
dj_4202,Female,59,Toronto
dj_6033,Male,65,Hamilton
dj_4935,Female,40,Vaughan
dj_5301,Female,43,London
dj_4569,Male,69,Toronto
dj_4203,Male,20,Hamilton
dj_5667,Male,27,Kitchener
dj_6034,Male,59,Vaughan
dj_4570,Female,37,Toronto
dj_5302,Male,51,Ottawa
dj_5668,Female,65,Vaughan
dj_4936,Male,32,Mississauga
dj_4204,Male,20,Mississauga
dj_5669,Male,49,Markham
dj_4571,Male,35,Hamilton
dj_4937,Female,69,London
dj_5303,Female,70,Windsor
dj_6035,Female,32,Windsor
dj_4205,Male,46,Toronto
dj_5670,Female,23,London
dj_4572,Female,27,Vaughan
dj_6036,Male,20,Vaughan
dj_5304,Male,48,Toronto
dj_4206,Female,40,Kitchener
dj_4938,Male,53,Markham
dj_4573,Female,58,London
dj_4207,Male,62,Toronto
dj_4939,Female,19,Ottawa
dj_6037,Female,24,Toronto
dj_5671,Female,61,Toronto
dj_5305,Female,64,London
dj_5306,Male,25,Brampton
dj_4574,Male,47,Kitchener
dj_4940,Male,52,Markham
dj_4208,Male,52,Mississauga
dj_5672,Female,69,Vaughan
dj_6038,Male,48,London
dj_6039,Male,42,Brampton
dj_4941,Female,63,Hamilton
dj_4209,Female,31,Markham
dj_5673,Male,29,Ottawa
dj_4575,Male,29,Windsor
dj_5307,Female,41,Vaughan
dj_5674,Male,42,Hamilton
dj_6040,Male,29,Kitchener
dj_5308,Male,61,Toronto
dj_4942,Male,31,Markham
dj_4210,Male,66,Markham
dj_4576,Female,46,Vaughan
dj_4943,Female,58,Markham
dj_5309,Female,63,Vaughan
dj_4577,Male,63,Markham
dj_6041,Female,69,Vaughan
dj_4211,Female,51,London
dj_5675,Female,56,Windsor
dj_5676,Male,27,Windsor
dj_5310,Male,67,Kitchener
dj_4212,Female,54,Hamilton
dj_4578,Female,26,Markham
dj_4944,Male,49,Brampton
dj_6042,Female,32,Mississauga
dj_4945,Female,61,Brampton
dj_5677,Female,41,London
dj_4579,Male,62,Brampton
dj_5311,Female,26,London
dj_6043,Female,57,Hamilton
dj_4213,Male,18,Hamilton
dj_4580,Female,57,London
dj_5678,Male,32,London
dj_4946,Male,35,Markham
dj_4214,Male,23,Markham
dj_6044,Male,68,London
dj_5312,Male,60,Mississauga
dj_6045,Male,36,Toronto
dj_4947,Female,64,Windsor
dj_4215,Female,33,Windsor
dj_4581,Female,58,Vaughan
dj_5679,Male,45,Markham
dj_5313,Female,55,Toronto
dj_4582,Female,35,Windsor
dj_5680,Male,69,Hamilton
dj_4216,Male,52,Markham
dj_4948,Male,37,London
dj_5314,Male,31,Brampton
dj_6046,Male,18,London
dj_5315,Female,62,Mississauga
dj_4949,Female,25,Brampton
dj_6047,Male,29,Markham
dj_4217,Female,68,London
dj_4583,Male,55,Mississauga
dj_5681,Female,55,Windsor
dj_6048,Male,58,Brampton
dj_4218,Male,29,Vaughan
dj_4950,Male,29,Mississauga
dj_5682,Female,35,Vaughan
dj_5316,Male,48,Mississauga
dj_4584,Male,21,Mississauga
dj_4951,Female,67,Kitchener
dj_5683,Female,52,Windsor
dj_4585,Male,41,Ottawa
dj_4219,Female,66,Ottawa
dj_5317,Female,19,Kitchener
dj_6049,Female,18,Kitchener
dj_4952,Male,23,Ottawa
dj_4586,Female,48,Kitchener
dj_6050,Female,50,Kitchener
dj_5684,Male,36,Windsor
dj_4220,Female,51,Markham
dj_5318,Male,25,Vaughan
dj_4221,Female,33,Mississauga
dj_5319,Female,19,Brampton
dj_4587,Male,37,Kitchener
dj_6051,Male,54,Brampton
dj_4953,Female,57,Vaughan
dj_5685,Male,66,Markham
dj_6052,Female,33,Ottawa
dj_5320,Male,35,Brampton
dj_5686,Male,66,Kitchener
dj_4222,Male,24,Mississauga
dj_4954,Male,63,Windsor
dj_4588,Male,55,Hamilton
dj_5321,Female,61,Vaughan
dj_6053,Male,24,Brampton
dj_4589,Female,34,Hamilton
dj_4223,Male,39,Kitchener
dj_5687,Male,67,Windsor
dj_4955,Female,19,Hamilton
dj_4956,Male,34,Hamilton
dj_6054,Female,64,Brampton
dj_5322,Male,67,Ottawa
dj_4590,Male,24,Toronto
dj_4224,Male,20,Ottawa
dj_5688,Male,37,Mississauga
dj_5689,Female,60,Toronto
dj_4957,Female,40,Mississauga
dj_5323,Female,34,Vaughan
dj_4591,Female,32,Brampton
dj_4225,Female,39,Hamilton
dj_6055,Female,54,Vaughan
dj_6056,Female,42,Brampton
dj_5324,Male,61,Toronto
dj_4592,Female,69,Mississauga
dj_4958,Male,39,Toronto
dj_4226,Male,27,London
dj_5690,Female,50,Brampton
dj_6057,Male,43,Windsor
dj_5691,Male,53,Toronto
dj_4593,Male,43,Hamilton
dj_5325,Male,30,Toronto
dj_4227,Male,66,Kitchener
dj_4959,Female,19,Brampton
dj_4228,Female,31,Markham
dj_6058,Male,29,Mississauga
dj_4960,Male,20,London
dj_4594,Male,21,Vaughan
dj_5692,Female,21,Markham
dj_5326,Male,37,Hamilton
dj_5693,Male,65,Ottawa
dj_4595,Female,23,Kitchener
dj_4961,Female,35,Hamilton
dj_4229,Male,30,Markham
dj_6059,Female,20,London
dj_5327,Male,53,Vaughan
dj_4962,Male,21,Kitchener
dj_6060,Male,57,London
dj_5328,Male,41,Vaughan
dj_4596,Male,22,Mississauga
dj_5694,Female,25,Windsor
dj_4230,Female,50,Markham
dj_4963,Female,22,Vaughan
dj_5695,Female,70,Toronto
dj_4231,Female,54,Kitchener
dj_5329,Female,67,Ottawa
dj_6061,Female,37,Ottawa
dj_4597,Female,28,Ottawa
dj_5696,Female,37,Kitchener
dj_4598,Male,63,Toronto
dj_6062,Male,37,Windsor
dj_4964,Male,31,Markham
dj_5330,Female,35,Hamilton
dj_4232,Male,65,Brampton
dj_5697,Male,20,Mississauga
dj_5331,Male,40,Hamilton
dj_4965,Female,27,Ottawa
dj_4599,Female,20,Toronto
dj_6063,Male,38,Markham
dj_4233,Male,43,Brampton
dj_5332,Female,45,Ottawa
dj_4966,Male,43,London
dj_4600,Female,30,Brampton
dj_6064,Male,25,Windsor
dj_5698,Male,47,Hamilton
dj_4234,Female,60,Markham
dj_6065,Female,58,Toronto
dj_5333,Male,23,Mississauga
dj_4601,Female,20,Brampton
dj_5699,Female,45,Mississauga
dj_4235,Male,21,Mississauga
dj_4967,Female,34,London
dj_4602,Male,66,Windsor
dj_5334,Female,59,Brampton
dj_5700,Male,28,London
dj_6066,Female,45,Markham
dj_4968,Male,58,Hamilton
dj_4236,Female,26,Markham
dj_4237,Male,46,Toronto
dj_4603,Male,42,London
dj_4969,Female,56,Hamilton
dj_5335,Female,21,Markham
dj_5701,Female,23,Hamilton
dj_5702,Male,65,Markham
dj_4604,Male,39,Hamilton
dj_4970,Male,60,Toronto
dj_4238,Female,65,Toronto
dj_5336,Female,58,Vaughan
dj_4239,Female,58,Mississauga
dj_5703,Male,60,Kitchener
dj_4971,Female,34,Kitchener
dj_5337,Male,54,Markham
dj_4605,Female,38,Kitchener
dj_4240,Female,33,Brampton
dj_4972,Male,32,Brampton
dj_5704,Male,46,Kitchener
dj_5338,Male,65,Toronto
dj_4606,Male,23,Kitchener
dj_4607,Female,27,Ottawa
dj_4973,Female,45,Ottawa
dj_5339,Female,27,Mississauga
dj_5705,Female,19,Markham
dj_4241,Male,61,Ottawa
dj_5340,Male,70,Markham
dj_4242,Male,61,Vaughan
dj_4608,Male,37,London
dj_5706,Female,20,Kitchener
dj_4974,Male,43,Ottawa
dj_4609,Female,68,Windsor
dj_5707,Female,40,Hamilton
dj_4243,Male,53,Windsor
dj_4975,Female,22,Brampton
dj_5341,Female,34,Kitchener
dj_4610,Male,20,Markham
dj_5342,Male,62,Markham
dj_5708,Male,45,Markham
dj_4244,Female,67,Mississauga
dj_4976,Male,22,Hamilton
dj_4611,Female,41,Windsor
dj_4245,Male,67,Mississauga
dj_5709,Male,33,Toronto
dj_4977,Female,53,Markham
dj_5343,Male,46,Brampton
dj_5710,Male,33,Kitchener
dj_4246,Male,52,Vaughan
dj_4612,Male,24,Mississauga
dj_4978,Male,62,Mississauga
dj_5344,Male,61,Vaughan
dj_4247,Female,47,Hamilton
dj_4979,Female,25,Vaughan
dj_4613,Female,55,Toronto
dj_5711,Male,60,Toronto
dj_5345,Female,18,Brampton
dj_4614,Male,53,Ottawa
dj_4248,Male,35,Toronto
dj_5712,Male,70,London
dj_4980,Male,59,Kitchener
dj_5346,Female,68,Vaughan
dj_5347,Female,18,Toronto
dj_5713,Female,22,Hamilton
dj_4615,Female,34,Kitchener
dj_4981,Female,25,Windsor
dj_4249,Female,29,Vaughan
dj_4250,Female,46,London
dj_4616,Male,56,Hamilton
dj_5348,Male,28,Mississauga
dj_5714,Female,44,Brampton
dj_4982,Male,50,Vaughan
dj_4617,Female,60,Markham
dj_4983,Female,64,Markham
dj_4251,Male,55,Markham
dj_5349,Male,31,Hamilton
dj_5715,Male,35,Brampton
dj_4618,Male,50,Toronto
dj_5716,Female,49,Ottawa
dj_4252,Male,22,Mississauga
dj_5350,Male,20,Brampton
dj_4984,Male,31,Brampton
dj_5717,Male,32,Windsor
dj_4985,Female,40,Ottawa
dj_4253,Female,36,Vaughan
dj_5351,Male,34,Hamilton
dj_4619,Female,55,Windsor
dj_4620,Male,34,Kitchener
dj_5718,Female,25,Hamilton
dj_4986,Male,69,Mississauga
dj_5352,Male,68,Brampton
dj_4254,Male,53,Kitchener
dj_5353,Female,65,Mississauga
dj_5719,Female,38,London
dj_4987,Female,28,Toronto
dj_4621,Female,57,Windsor
dj_4255,Female,22,Brampton
dj_4988,Male,38,Toronto
dj_5354,Female,33,Vaughan
dj_4256,Male,25,Brampton
dj_5720,Female,49,Windsor
dj_4622,Male,51,Windsor
dj_5721,Male,64,Ottawa
dj_4623,Female,58,Windsor
dj_4257,Female,48,Ottawa
dj_4989,Female,62,Markham
dj_5355,Male,24,Kitchener
dj_5356,Female,42,Vaughan
dj_5722,Male,38,Mississauga
dj_4624,Male,37,Mississauga
dj_4990,Male,49,Mississauga
dj_4258,Female,61,Brampton
dj_4991,Female,32,Ottawa
dj_5723,Female,61,Ottawa
dj_4259,Female,41,Windsor
dj_4625,Female,47,Kitchener
dj_5357,Male,66,Ottawa
dj_4992,Male,70,Hamilton
dj_5724,Male,19,Brampton
dj_4260,Male,35,Mississauga
dj_4626,Male,60,Ottawa
dj_5358,Female,30,Brampton
dj_5359,Female,26,Toronto
dj_5725,Female,44,London
dj_4993,Female,68,Brampton
dj_4627,Female,56,Brampton
dj_4261,Male,66,Ottawa
dj_4628,Male,64,Hamilton
dj_4262,Male,52,Brampton
dj_4994,Male,52,Toronto
dj_5726,Male,24,London
dj_5360,Female,49,Hamilton
dj_5727,Male,39,Windsor
dj_4263,Female,43,Mississauga
dj_4629,Female,55,Kitchener
dj_5361,Male,33,Markham
dj_4995,Female,26,Hamilton
dj_4264,Male,31,Kitchener
dj_4630,Male,44,Hamilton
dj_4996,Male,26,Windsor
dj_5362,Male,54,Toronto
dj_5728,Male,23,Kitchener
dj_4631,Female,50,Markham
dj_4997,Female,52,Ottawa
dj_4265,Male,52,Vaughan
dj_5729,Female,19,Windsor
dj_5363,Female,36,Kitchener
dj_4266,Female,39,London
dj_4998,Male,56,Mississauga
dj_5730,Female,26,Ottawa
dj_4632,Male,49,Ottawa
dj_5364,Male,62,Ottawa
dj_5731,Female,64,Mississauga
dj_4267,Male,68,Markham
dj_5365,Female,33,Kitchener
dj_4633,Female,23,London
dj_4999,Female,33,Hamilton
dj_4268,Female,35,Ottawa
dj_5366,Male,64,Vaughan
dj_5732,Male,64,Windsor
dj_4634,Male,68,Mississauga
dj_5000,Male,33,Brampton
dj_5367,Male,35,Ottawa
dj_4269,Female,50,Vaughan
dj_5001,Female,28,Hamilton
dj_5733,Male,22,Hamilton
dj_4635,Female,62,Vaughan
dj_4636,Male,64,Mississauga
dj_5002,Male,61,Kitchener
dj_5734,Male,37,Hamilton
dj_4270,Male,33,Toronto
dj_5368,Male,42,Ottawa
dj_5003,Female,41,Hamilton
dj_5735,Male,67,Markham
dj_4637,Female,35,Brampton
dj_4271,Male,61,London
dj_5369,Female,30,Markham
dj_4638,Male,53,Vaughan
dj_5736,Male,35,Markham
dj_4272,Female,18,Vaughan
dj_5004,Male,36,Mississauga
dj_5370,Female,46,Toronto
dj_5005,Female,48,Brampton
dj_5737,Female,30,Mississauga
dj_4639,Female,68,Ottawa
dj_4273,Male,52,Markham
dj_5371,Female,33,Vaughan
dj_5738,Female,20,Mississauga
dj_4640,Male,28,Kitchener
dj_4274,Female,30,Ottawa
dj_5006,Male,51,Ottawa
dj_5372,Male,42,Ottawa
dj_5373,Male,51,Vaughan
dj_4275,Male,46,Markham
dj_5007,Female,49,Kitchener
dj_5739,Male,66,Kitchener
dj_4641,Female,34,Toronto
dj_4642,Male,50,Mississauga
dj_5740,Female,34,Mississauga
dj_5008,Male,65,Markham
dj_4276,Female,61,Kitchener
dj_5374,Male,44,Markham
dj_4643,Female,34,Toronto
dj_5741,Male,39,Mississauga
dj_4277,Female,34,Ottawa
dj_5009,Female,21,London
dj_5375,Male,54,Markham
dj_4278,Female,62,Kitchener
dj_4644,Male,24,London
dj_5010,Male,34,Markham
dj_5742,Female,67,Toronto
dj_5376,Male,57,London
dj_4645,Female,56,London
dj_5377,Female,55,Kitchener
dj_5011,Female,60,Markham
dj_5743,Female,53,Ottawa
dj_4279,Male,32,Markham
dj_5744,Female,36,Windsor
dj_4646,Male,61,Brampton
dj_5378,Female,60,Hamilton
dj_4280,Male,64,Toronto
dj_5012,Male,22,Toronto
dj_5379,Male,45,Ottawa
dj_5013,Female,56,Mississauga
dj_5745,Male,20,Markham
dj_4647,Female,67,Hamilton
dj_4281,Male,40,Hamilton
dj_4648,Male,52,Brampton
dj_5014,Male,30,Mississauga
dj_4282,Female,20,Hamilton
dj_5380,Female,18,Vaughan
dj_5746,Male,42,Toronto
dj_4283,Male,24,Windsor
dj_4649,Female,20,Kitchener
dj_5015,Female,22,Vaughan
dj_5381,Male,19,Kitchener
dj_5747,Female,65,Mississauga
dj_5016,Male,33,Hamilton
dj_5382,Female,30,Kitchener
dj_5748,Male,31,Hamilton
dj_4284,Male,20,Toronto
dj_4650,Male,39,Brampton
dj_5749,Female,35,Windsor
dj_4285,Female,47,Toronto
dj_4651,Female,53,Hamilton
dj_5383,Female,66,London
dj_5017,Female,19,Vaughan
dj_5750,Male,44,Vaughan
dj_4652,Male,18,Windsor
dj_5384,Female,45,Ottawa
dj_5018,Male,69,Mississauga
dj_4286,Male,57,Markham
dj_5751,Male,33,Hamilton
dj_5019,Female,43,Toronto
dj_4653,Female,40,Mississauga
dj_4287,Female,23,Mississauga
dj_5385,Male,62,London
dj_5020,Male,25,Markham
dj_4654,Male,57,Mississauga
dj_5386,Male,32,Windsor
dj_5752,Male,41,Kitchener
dj_4288,Female,19,London
dj_5021,Female,47,Brampton
dj_5387,Female,42,Markham
dj_4289,Male,25,Brampton
dj_5753,Female,39,Vaughan
dj_4655,Female,70,Hamilton
dj_5754,Female,54,London
dj_4656,Male,69,London
dj_5388,Male,25,London
dj_5022,Male,65,Vaughan
dj_4290,Male,57,Markham
dj_5023,Female,57,Hamilton
dj_5755,Female,66,Brampton
dj_4657,Female,44,London
dj_5389,Female,55,Markham
dj_4291,Female,63,Vaughan
dj_4658,Male,64,London
dj_5390,Male,48,Toronto
dj_5024,Male,68,Windsor
dj_4292,Male,57,Ottawa
dj_5756,Male,42,Toronto
dj_5757,Male,44,Mississauga
dj_5025,Female,29,Mississauga
dj_4293,Female,57,Ottawa
dj_4659,Female,40,Mississauga
dj_5391,Male,23,Mississauga
dj_4660,Male,33,London
dj_4294,Male,64,Mississauga
dj_5026,Male,26,Vaughan
dj_5392,Male,18,Ottawa
dj_5758,Male,70,Mississauga
dj_5393,Female,29,Hamilton
dj_4295,Female,68,Ottawa
dj_4661,Female,65,Vaughan
dj_5759,Male,48,London
dj_5027,Female,47,Mississauga
dj_5760,Male,36,Markham
dj_4296,Female,39,Toronto
dj_5394,Female,52,Hamilton
dj_4662,Male,64,London
dj_5028,Male,55,Windsor
dj_5761,Female,55,Mississauga
dj_4663,Female,28,Ottawa
dj_4297,Female,52,Vaughan
dj_5395,Female,30,Mississauga
dj_5029,Female,29,Kitchener
dj_5030,Male,28,Brampton
dj_5762,Female,35,Ottawa
dj_4664,Male,41,Windsor
dj_5396,Male,23,Mississauga
dj_4298,Male,39,Markham
dj_5397,Male,28,Hamilton
dj_5763,Male,43,Vaughan
dj_5031,Female,48,Windsor
dj_4299,Male,29,Brampton
dj_4665,Female,47,Vaughan
dj_5764,Female,68,London
dj_4666,Male,30,Mississauga
dj_5398,Male,64,Ottawa
dj_5032,Male,19,Ottawa
dj_4300,Male,35,Kitchener
dj_5033,Female,39,Hamilton
dj_5765,Male,38,Toronto
dj_5399,Male,49,Mississauga
dj_4667,Female,38,Ottawa
dj_4301,Female,33,Windsor
dj_5766,Female,55,Hamilton
dj_5034,Male,49,Ottawa
dj_4668,Male,46,Hamilton
dj_5400,Male,48,Windsor
dj_4302,Male,23,Kitchener
dj_4303,Male,57,Mississauga
dj_5401,Female,22,Brampton
dj_5767,Female,33,Ottawa
dj_4669,Female,61,Kitchener
dj_5035,Female,64,Toronto
dj_5036,Male,45,Hamilton
dj_4670,Male,67,Markham
dj_4304,Female,55,Vaughan
dj_5768,Female,18,London
dj_5402,Female,70,Vaughan
dj_4305,Male,60,Markham
dj_5037,Female,54,Vaughan
dj_5769,Male,37,London
dj_4671,Female,64,Ottawa
dj_5403,Male,65,Mississauga
dj_4672,Male,54,Kitchener
dj_5770,Male,52,Kitchener
dj_4306,Female,25,Ottawa
dj_5038,Male,30,Hamilton
dj_5404,Female,57,Markham
dj_5771,Female,59,Toronto
dj_4307,Female,36,Brampton
dj_5039,Female,35,Markham
dj_4673,Female,61,Toronto
dj_5405,Male,69,Hamilton
dj_4308,Male,65,Ottawa
dj_5040,Male,60,Toronto
dj_5406,Female,35,Hamilton
dj_5772,Male,59,Kitchener
dj_4674,Male,18,Hamilton
dj_5041,Female,66,Markham
dj_4309,Male,63,Mississauga
dj_4675,Female,58,Ottawa
dj_5773,Female,38,Ottawa
dj_5407,Female,65,Markham
dj_5774,Male,64,Kitchener
dj_4310,Female,48,Vaughan
dj_4676,Male,46,Markham
dj_5408,Female,55,Vaughan
dj_5042,Male,27,Hamilton
dj_4311,Male,26,Ottawa
dj_5775,Male,42,Markham
dj_5409,Male,62,London
dj_4677,Female,43,Windsor
dj_5043,Female,34,London
dj_5776,Male,39,Ottawa
dj_5410,Male,43,London
dj_4678,Male,38,Kitchener
dj_5044,Male,66,Hamilton
dj_4312,Female,39,Markham
dj_5777,Female,23,Kitchener
dj_4679,Female,40,Kitchener
dj_4313,Male,26,Mississauga
dj_5411,Female,38,London
dj_5045,Female,48,Kitchener
dj_5046,Male,35,Ottawa
dj_5778,Female,30,Ottawa
dj_4680,Male,24,Hamilton
dj_5412,Male,19,Vaughan
dj_4314,Female,40,Windsor
dj_4681,Female,33,Hamilton
dj_5779,Female,36,Hamilton
dj_5047,Female,40,Ottawa
dj_4315,Female,41,Vaughan
dj_5413,Female,40,Windsor
dj_4682,Male,52,Kitchener
dj_5048,Male,21,London
dj_5780,Male,48,Vaughan
dj_4316,Female,69,Vaughan
dj_5414,Male,51,Ottawa
dj_5415,Male,40,London
dj_4317,Male,57,Windsor
dj_4683,Female,29,Brampton
dj_5781,Male,66,Windsor
dj_5049,Female,18,Ottawa
dj_5050,Male,48,London
dj_4318,Male,30,Toronto
dj_5416,Male,42,Kitchener
dj_5782,Male,24,Hamilton
dj_4684,Male,68,Markham
dj_5051,Female,55,Kitchener
dj_4319,Male,64,Kitchener
dj_5783,Male,65,Kitchener
dj_4685,Female,64,Kitchener
dj_5417,Female,26,Hamilton
dj_4320,Female,54,Hamilton
dj_4686,Male,18,Kitchener
dj_5784,Male,67,Brampton
dj_5052,Male,32,Markham
dj_5418,Female,39,Windsor
dj_4687,Female,51,Markham
dj_4321,Male,30,Markham
dj_5419,Female,50,Toronto
dj_5053,Female,68,Vaughan
dj_5785,Female,68,Markham
dj_4322,Male,66,Mississauga
dj_5786,Female,23,London
dj_4688,Male,33,Toronto
dj_5420,Male,64,Kitchener
dj_5054,Male,33,Kitchener
dj_4689,Female,32,Hamilton
dj_5055,Female,66,Brampton
dj_5421,Male,49,Mississauga
dj_5787,Male,70,London
dj_4323,Female,58,Mississauga
dj_4324,Male,52,Brampton
dj_5788,Female,56,Markham
dj_4690,Male,53,Vaughan
dj_5056,Male,47,London
dj_5422,Male,32,Vaughan
dj_4691,Female,61,Windsor
dj_5057,Female,27,Ottawa
dj_5789,Male,25,Vaughan
dj_4325,Female,50,London
dj_5423,Male,59,Vaughan
dj_4326,Female,42,Windsor
dj_4692,Male,33,Kitchener
dj_5424,Male,41,Kitchener
dj_5058,Male,56,Vaughan
dj_5790,Female,61,Ottawa
dj_5059,Female,63,Ottawa
dj_5425,Female,28,Toronto
dj_5791,Female,28,Hamilton
dj_4693,Female,51,Kitchener
dj_4327,Male,60,Kitchener
dj_5792,Female,49,Brampton
dj_5060,Male,36,Markham
dj_5426,Female,29,Mississauga
dj_4694,Male,33,Hamilton
dj_4328,Male,53,Hamilton
dj_4695,Female,70,Brampton
dj_4329,Female,38,Toronto
dj_5427,Male,18,Vaughan
dj_5793,Male,40,Windsor
dj_5061,Female,25,Windsor
dj_5062,Male,43,Windsor
dj_4330,Male,40,Ottawa
dj_5428,Female,65,Toronto
dj_4696,Male,33,Mississauga
dj_5794,Male,67,Brampton
dj_5063,Female,23,Brampton
dj_4697,Female,35,Markham
dj_5795,Female,39,Brampton
dj_4331,Female,52,Markham
dj_5429,Male,49,Brampton
dj_4698,Male,39,Toronto
dj_5064,Male,47,Mississauga
dj_5796,Male,66,Markham
dj_4332,Male,62,London
dj_5430,Female,25,Windsor
dj_5797,Female,63,Hamilton
dj_5431,Female,57,Ottawa
dj_5065,Female,61,Hamilton
dj_4699,Female,32,Mississauga
dj_4333,Female,51,Ottawa
dj_4700,Male,29,London
dj_5432,Female,59,Kitchener
dj_5066,Male,69,Toronto
dj_5798,Male,30,Brampton
dj_4334,Female,61,Kitchener
dj_5799,Male,32,London
dj_5067,Female,47,Kitchener
dj_4335,Female,18,Ottawa
dj_5433,Male,52,Vaughan
dj_4701,Female,51,Markham
dj_5800,Male,67,Windsor
dj_5434,Male,62,Kitchener
dj_4702,Male,23,Markham
dj_5068,Male,62,Windsor
dj_4336,Male,50,Brampton
dj_4337,Male,47,Markham
dj_4703,Female,39,Vaughan
dj_5801,Female,40,Toronto
dj_5435,Female,60,Windsor
dj_5069,Female,25,Toronto
dj_5070,Male,38,Kitchener
dj_4338,Male,43,London
dj_4704,Male,33,Brampton
dj_5802,Female,21,Brampton
dj_5436,Male,61,London
dj_4705,Female,69,Markham
dj_5071,Female,41,Ottawa
dj_4339,Female,69,Markham
dj_5803,Female,59,Hamilton
dj_5437,Female,19,Ottawa
dj_4706,Male,48,Vaughan
dj_5072,Male,24,London
dj_4340,Male,68,Ottawa
dj_5804,Male,65,Kitchener
dj_5438,Male,39,Brampton
dj_4707,Female,26,Mississauga
dj_4341,Male,48,Hamilton
dj_5805,Male,26,Kitchener
dj_5073,Female,64,Toronto
dj_5439,Male,31,Markham
dj_4342,Female,56,Brampton
dj_5074,Male,70,Windsor
dj_4708,Male,46,Toronto
dj_5806,Male,52,Ottawa
dj_5440,Male,48,Markham
dj_5807,Male,26,Mississauga
dj_4343,Male,23,Hamilton
dj_4709,Female,26,Markham
